80	2.00794e+03	4.43922e-01	3.07534e-03	2.69201e-04	-1.00062e+01	-1.66249e-03
81	2.03302e+03	4.58071e-01	3.15019e-03	2.79981e-04	-1.05335e+01	-1.60958e-03
82	2.05836e+03	4.72331e-01	3.22588e-03	2.91041e-04	-1.10703e+01	-1.55252e-03
83	2.08393e+03	4.86692e-01	3.30243e-03	3.02387e-04	-1.16159e+01	-1.49122e-03
84	2.10973e+03	5.01141e-01	3.37983e-03	3.14022e-04	-1.21694e+01	-1.42571e-03
85	2.13576e+03	5.15665e-01	3.45808e-03	3.25954e-04	-1.27302e+01	-1.35589e-03
86	2.16202e+03	5.30255e-01	3.53717e-03	3.38183e-04	-1.32973e+01	-1.28180e-03
87	2.18847e+03	5.44899e-01	3.61712e-03	3.50718e-04	-1.38704e+01	-1.20336e-03
88	2.21509e+03	5.59585e-01	3.69792e-03	3.63561e-04	-1.44491e+01	-1.12062e-03
89	2.24189e+03	5.74301e-01	3.77956e-03	3.76720e-04	-1.50333e+01	-1.03349e-03
90	2.26888e+03	5.89031e-01	3.86206e-03	3.90198e-04	-1.56228e+01	-9.42031e-04
91	2.29607e+03	6.03765e-01	3.94541e-03	4.04001e-04	-1.62172e+01	-8.46178e-04
92	2.32345e+03	6.18487e-01	4.02962e-03	4.18134e-04	-1.68165e+01	-7.45983e-04
93	2.35105e+03	6.33184e-01	4.11468e-03	4.32604e-04	-1.74200e+01	-6.41397e-04
94	2.37886e+03	6.47844e-01	4.20059e-03	4.47414e-04	-1.80278e+01	-5.32478e-04
95	2.40688e+03	6.62453e-01	4.28735e-03	4.62573e-04	-1.86392e+01	-4.19185e-04
96	2.43512e+03	6.76999e-01	4.37498e-03	4.78085e-04	-1.92538e+01	-3.01585e-04
97	2.46357e+03	6.91467e-01	4.46346e-03	4.93957e-04	-1.98713e+01	-1.79645e-04
98	2.49224e+03	7.05842e-01	4.55280e-03	5.10194e-04	-2.04912e+01	-5.34405e-05
99	2.52112e+03	7.20113e-01	4.64301e-03	5.26805e-04	-2.11130e+01	7.70545e-05
100	2.55021e+03	7.34267e-01	4.73408e-03	5.43792e-04	-2.17363e+01	2.11756e-04
101	2.57951e+03	7.48293e-01	4.82601e-03	5.61167e-04	-2.23606e+01	3.50682e-04
102	2.60901e+03	7.62167e-01	4.91881e-03	5.78932e-04	-2.29856e+01	4.93741e-04
103	2.63871e+03	7.75892e-01	5.01248e-03	5.97096e-04	-2.36105e+01	6.40941e-04
104	2.66861e+03	7.89439e-01	5.10701e-03	6.15666e-04	-2.42351e+01	7.92184e-04
105	2.69869e+03	8.02802e-01	5.20243e-03	6.34649e-04	-2.48587e+01	9.47471e-04
106	2.72895e+03	8.15966e-01	5.29871e-03	6.54051e-04	-2.54807e+01	1.10670e-03
107	2.75939e+03	8.28927e-01	5.39588e-03	6.73882e-04	-2.61007e+01	1.26985e-03
108	2.78998e+03	8.41662e-01	5.49392e-03	6.94146e-04	-2.67181e+01	1.43682e-03
109	2.82074e+03	8.54165e-01	5.59285e-03	7.14853e-04	-2.73324e+01	1.60759e-03
110	2.85165e+03	8.66416e-01	5.69266e-03	7.36009e-04	-2.79430e+01	1.78205e-03
111	2.88271e+03	8.78407e-01	5.79336e-03	7.57624e-04	-2.85496e+01	1.96016e-03
112	2.91391e+03	8.90132e-01	5.89495e-03	7.79703e-04	-2.91514e+01	2.14180e-03
113	2.94524e+03	9.01570e-01	5.99743e-03	8.02256e-04	-2.97480e+01	2.32695e-03
114	2.97670e+03	9.12705e-01	6.10080e-03	8.25289e-04	-3.03389e+01	2.51546e-03
115	3.00828e+03	9.23537e-01	6.20508e-03	8.48813e-04	-3.09235e+01	2.70731e-03
116	3.03998e+03	9.34054e-01	6.31025e-03	8.72833e-04	-3.15014e+01	2.90234e-03
117	3.07178e+03	9.44232e-01	6.41634e-03	8.97360e-04	-3.20718e+01	3.10052e-03
118	3.10368e+03	9.54072e-01	6.52332e-03	9.22400e-04	-3.26344e+01	3.30170e-03
119	3.13567e+03	9.63559e-01	6.63122e-03	9.47963e-04	-3.31887e+01	3.50583e-03
120	3.16774e+03	9.72687e-01	6.74003e-03	9.74056e-04	-3.37341e+01	3.71276e-03
121	3.19988e+03	9.81441e-01	6.84975e-03	1.00069e-03	-3.42700e+01	3.92243e-03
122	3.23208e+03	9.89815e-01	6.96039e-03	1.02787e-03	-3.47961e+01	4.13468e-03
123	3.26434e+03	9.97800e-01	7.07195e-03	1.05561e-03	-3.53117e+01	4.34945e-03
124	3.29664e+03	1.00538e+00	7.18444e-03	1.08391e-03	-3.58164e+01	4.56658e-03
125	3.32898e+03	1.01256e+00	7.29785e-03	1.11278e-03	-3.63095e+01	4.78600e-03
126	3.36135e+03	1.01933e+00	7.41220e-03	1.14224e-03	-3.67908e+01	5.00755e-03
127	3.39373e+03	1.02568e+00	7.52747e-03	1.17229e-03	-3.72596e+01	5.23114e-03
128	3.42612e+03	1.03159e+00	7.64368e-03	1.20293e-03	-3.77155e+01	5.45661e-03
129	3.45851e+03	1.03708e+00	7.76082e-03	1.23419e-03	-3.81580e+01	5.68388e-03
130	3.49089e+03	1.04212e+00	7.87891e-03	1.26606e-03	-3.85866e+01	5.91277e-03
131	3.52325e+03	1.04672e+00	7.99794e-03	1.29856e-03	-3.90007e+01	6.14320e-03
132	3.55559e+03	1.05088e+00	8.11791e-03	1.33169e-03	-3.94000e+01	6.37499e-03
133	3.58789e+03	1.05457e+00	8.23883e-03	1.36547e-03	-3.97840e+01	6.60805e-03
134	3.62016e+03	1.05783e+00	8.36069e-03	1.39989e-03	-4.01522e+01	6.84220e-03
135	3.65238e+03	1.06061e+00	8.48351e-03	1.43498e-03	-4.05042e+01	7.07735e-03
136	3.68455e+03	1.06294e+00	8.60729e-03	1.47073e-03	-4.08395e+01	7.31331e-03
137	3.71667e+03	1.06480e+00	8.73201e-03	1.50716e-03	-4.11576e+01	7.54999e-03
138	3.74872e+03	1.06621e+00	8.85770e-03	1.54428e-03	-4.14581e+01	7.78719e-03
139	3.78070e+03	1.06714e+00	8.98434e-03	1.58209e-03	-4.17407e+01	8.02483e-03
140	3.81261e+03	1.06762e+00	9.11194e-03	1.62060e-03	-4.20050e+01	8.26270e-03
